LECROYHDO6104,5494,Waveform
Segments,1,SegmentSize,10002
Segment,TrigTime,TimeSinceSegment1
#1,24-Mar-2017 14:50:50,0                 
Time,Ampl
-0.01219,9.48301
-0.01218,9.48339
-0.01217,9.48289
-0.01216,9.48239
-0.01215,9.48264
-0.01214,9.48251
-0.01213,9.48201
-0.01212,9.48164
-0.01211,9.48189
-0.0121,9.48164
-0.01209,9.48139
-0.01208,9.48151
-0.01207,9.48114
-0.01206,9.48039
-0.01205,9.48051
-0.01204,9.47989
-0.01203,9.48001
-0.01202,9.47989
-0.01201,9.47989
-0.012,9.47989
-0.01199,9.47901
-0.01198,9.47914
-0.01197,9.47851
-0.01196,9.47864
-0.01195,9.47851
-0.01194,9.47839
-0.01193,9.47789
-0.01192,9.47751
-0.01191,9.47739
-0.0119,9.47751
-0.01189,9.47726
-0.01188,9.47776
-0.01187,9.47714
-0.01186,9.47676
-0.01185,9.47664
-0.01184,9.47651
-0.01183,9.47589
-0.01182,9.47639
-0.01181,9.47589
-0.0118,9.47526
-0.01179,9.47564
-0.01178,9.47489
-0.01177,9.47526
-0.01176,9.47451
-0.01175,9.47464
-0.01174,9.47426
-0.01173,9.47389
-0.01172,9.47439
-0.01171,9.47401
-0.0117,9.47377
-0.01169,9.47352
-0.01168,9.47364
-0.01167,9.47339
-0.01166,9.47314
-0.01165,9.47314
-0.01164,9.47277
-0.01163,9.47239
-0.01162,9.47252
-0.01161,9.47189
-0.0116,9.47202
-0.01159,9.47177
-0.01158,9.47164
-0.01157,9.47127
-0.01156,9.47114
-0.01155,9.47102
-0.01154,9.47052
-0.01153,9.47102
-0.01152,9.47052
-0.01151,9.47052
-0.0115,9.46964
-0.01149,9.47027
-0.01148,9.47002
-0.01147,9.46989
-0.01146,9.46939
-0.01145,9.46914
-0.01144,9.46964
-0.01143,9.46927
-0.01142,9.46864
-0.01141,9.46864
-0.0114,9.46864
-0.01139,9.46814
-0.01138,9.46764
-0.01137,9.46839
-0.01136,9.46802
-0.01135,9.46789
-0.01134,9.46714
-0.01133,9.46702
-0.01132,9.46739
-0.01131,9.46702
-0.0113,9.46677
-0.01129,9.46639
-0.01128,9.46664
-0.01127,9.46564
-0.01126,9.46577
-0.01125,9.46564
-0.01124,9.46539
-0.01123,9.46577
-0.01122,9.46564
-0.01121,9.46514
-0.0112,9.46514
-0.01119,9.46377
-0.01118,9.46464
-0.01117,9.46464
-0.01116,9.46402
-0.01115,9.46389
-0.01114,9.46389
-0.01113,9.46364
-0.01112,9.46252
-0.01111,9.4634
-0.0111,9.46327
-0.01109,9.46277
-0.01108,9.46277
-0.01107,9.4624
-0.01106,9.46202
-0.01105,9.46252
-0.01104,9.46202
-0.01103,9.4619
-0.01102,9.46227
-0.01101,9.46177
-0.011,9.46152
-0.01099,9.4614
-0.01098,9.46127
-0.01097,9.46102
-0.01096,9.46065
-0.01095,9.4609
-0.01094,9.46052
-0.01093,9.46015
-0.01092,9.46027
-0.01091,9.45952
-0.0109,9.45977
-0.01089,9.45952
-0.01088,9.45965
-0.01087,9.45952
-0.01086,9.4594
-0.01085,9.45827
-0.01084,9.4589
-0.01083,9.45865
-0.01082,9.45852
-0.01081,9.45815
-0.0108,9.4584
-0.01079,9.45827
-0.01078,9.45752
-0.01077,9.4574
-0.01076,9.45715
-0.01075,9.45765
-0.01074,9.45752
-0.01073,9.45777
-0.01072,9.45702
-0.01071,9.45702
-0.0107,9.45752
-0.01069,9.4574
-0.01068,9.45715
-0.01067,9.45665
-0.01066,9.45727
-0.01065,9.45715
-0.01064,9.45765
-0.01063,9.45765
-0.01062,9.45715
-0.01061,9.45777
-0.0106,9.4579
-0.01059,9.45777
-0.01058,9.45852
-0.01057,9.45865
-0.01056,9.4589
-0.01055,9.45865
-0.01054,9.4589
-0.01053,9.45952
-0.01052,9.45965
-0.01051,9.45952
-0.0105,9.45977
-0.01049,9.4594
-0.01048,9.46027
-0.01047,9.46015
-0.01046,9.46027
-0.01045,9.46065
-0.01044,9.46127
-0.01043,9.46077
-0.01042,9.4609
-0.01041,9.46102
-0.0104,9.46115
-0.01039,9.46165
-0.01038,9.46202
-0.01037,9.4619
-0.01036,9.46227
-0.01035,9.46252
-0.01034,9.46227
-0.01033,9.46265
-0.01032,9.46265
-0.01031,9.46315
-0.0103,9.46265
-0.01029,9.46327
-0.01028,9.46377
-0.01027,9.46364
-0.01026,9.46377
-0.01025,9.46389
-0.01024,9.46427
-0.01023,9.46414
-0.01022,9.46439
-0.01021,9.46452
-0.0102,9.46452
-0.01019,9.46514
-0.01018,9.46489
-0.01017,9.46527
-0.01016,9.46514
-0.01015,9.46602
-0.01014,9.46577
-0.01013,9.46602
-0.01012,9.46589
-0.01011,9.46639
-0.0101,9.46702
-0.01009,9.46689
-0.01008,9.46727
-0.01007,9.46739
-0.01006,9.46702
-0.01005,9.46689
-0.01004,9.46764
-0.01003,9.46789
-0.01002,9.46777
-0.01001,9.46814
-0.01,9.46777
-0.00999,9.46839
-0.00998,9.46914
-0.00997,9.46877
-0.00996,9.46864
-0.00995,9.46939
-0.00994,9.46952
-0.00993,9.46952
-0.00992,9.46964
-0.00991,9.46914
-0.0099,9.46977
-0.00989,9.46989
-0.00988,9.47064
-0.00987,9.47064
-0.00986,9.47127
-0.00985,9.47102
-0.00984,9.47102
-0.00983,9.47177
-0.00982,9.47177
-0.00981,9.47189
-0.0098,9.47164
-0.00979,9.47239
-0.00978,9.47227
-0.00977,9.47252
-0.00976,9.47264
-0.00975,9.47239
-0.00974,9.47289
-0.00973,9.47327
-0.00972,9.47302
-0.00971,9.47302
-0.0097,9.47339
-0.00969,9.47401
-0.00968,9.47476
-0.00967,9.47439
-0.00966,9.47451
-0.00965,9.47439
-0.00964,9.47514
-0.00963,9.47501
-0.00962,9.47489
-0.00961,9.47564
-0.0096,9.47589
-0.00959,9.47576
-0.00958,9.47576
-0.00957,9.47614
-0.00956,9.47614
-0.00955,9.47676
-0.00954,9.47689
-0.00953,9.47689
-0.00952,9.47676
-0.00951,9.47701
-0.0095,9.47726
-0.00949,9.47839
-0.00948,9.47801
-0.00947,9.47801
-0.00946,9.47814
-0.00945,9.47789
-0.00944,9.47851
-0.00943,9.47851
-0.00942,9.47901
-0.00941,9.47951
-0.0094,9.47976
-0.00939,9.47939
-0.00938,9.47976
-0.00937,9.48001
-0.00936,9.48026
-0.00935,9.48051
-0.00934,9.48064
-0.00933,9.48101
-0.00932,9.48101
-0.00931,9.48101
-0.0093,9.48151
-0.00929,9.48139
-0.00928,9.48151
-0.00927,9.48189
-0.00926,9.48239
-0.00925,9.48189
-0.00924,9.48189
-0.00923,9.48276
-0.00922,9.48251
-0.00921,9.48326
-0.0092,9.48364
-0.00919,9.48376
-0.00918,9.48376
-0.00917,9.48426
-0.00916,9.48376
-0.00915,9.48401
-0.00914,9.48526
-0.00913,9.48488
-0.00912,9.48501
-0.00911,9.48538
-0.0091,9.48526
-0.00909,9.48588
-0.00908,9.48551
-0.00907,9.48601
-0.00906,9.48713
-0.00905,9.48676
-0.00904,9.48676
-0.00903,9.48663
-0.00902,9.48701
-0.00901,9.48738
-0.009,9.48776
-0.00899,9.48776
-0.00898,9.48838
-0.00897,9.48826
-0.00896,9.48901
-0.00895,9.48888
-0.00894,9.48926
-0.00893,9.48938
-0.00892,9.48951
-0.00891,9.48976
-0.0089,9.48976
-0.00889,9.48963
-0.00888,9.49026
-0.00887,9.49026
-0.00886,9.49101
-0.00885,9.49101
-0.00884,9.49101
-0.00883,9.49126
-0.00882,9.49138
-0.00881,9.49138
-0.0088,9.49263
-0.00879,9.49251
-0.00878,9.49301
-0.00877,9.49288
-0.00876,9.49251
-0.00875,9.49288
-0.00874,9.49401
-0.00873,9.49401
-0.00872,9.49438
-0.00871,9.49475
-0.0087,9.49488
-0.00869,9.49463
-0.00868,9.495
-0.00867,9.49525
-0.00866,9.496
-0.00865,9.49613
-0.00864,9.49588
-0.00863,9.496
-0.00862,9.49663
-0.00861,9.49663
-0.0086,9.49725
-0.00859,9.49775
-0.00858,9.498
-0.00857,9.4975
-0.00856,9.49825
-0.00855,9.49813
-0.00854,9.49838
-0.00853,9.49863
-0.00852,9.49925
-0.00851,9.49975
-0.0085,9.4995
-0.00849,9.5
-0.00848,9.49988
-0.00847,9.50088
-0.00846,9.50075
-0.00845,9.50163
-0.00844,9.50113
-0.00843,9.5015
-0.00842,9.50175
-0.00841,9.502
-0.0084,9.50188
-0.00839,9.50275
-0.00838,9.50313
-0.00837,9.50313
-0.00836,9.50325
-0.00835,9.50338
-0.00834,9.50338
-0.00833,9.5035
-0.00832,9.50413
-0.00831,9.50413
-0.0083,9.50512
-0.00829,9.50537
-0.00828,9.50525
-0.00827,9.5055
-0.00826,9.506
-0.00825,9.5065
-0.00824,9.50625
-0.00823,9.50687
-0.00822,9.50687
-0.00821,9.50737
-0.0082,9.50725
-0.00819,9.50762
-0.00818,9.5085
-0.00817,9.50862
-0.00816,9.50825
-0.00815,9.50875
-0.00814,9.50875
-0.00813,9.50912
-0.00812,9.50975
-0.00811,9.50962
-0.0081,9.51012
-0.00809,9.51025
-0.00808,9.51025
-0.00807,9.51125
-0.00806,9.51087
-0.00805,9.51125
-0.00804,9.51162
-0.00803,9.51162
-0.00802,9.51225
-0.00801,9.5125
-0.008,9.51237
-0.00799,9.513
-0.00798,9.51362
-0.00797,9.51312
-0.00796,9.51375
-0.00795,9.51412
-0.00794,9.51375
-0.00793,9.51375
-0.00792,9.51487
-0.00791,9.51499
-0.0079,9.51524
-0.00789,9.51549
-0.00788,9.51599
-0.00787,9.51587
-0.00786,9.51637
-0.00785,9.51662
-0.00784,9.51699
-0.00783,9.51699
-0.00782,9.51749
-0.00781,9.51749
-0.0078,9.51787
-0.00779,9.51812
-0.00778,9.51849
-0.00777,9.51899
-0.00776,9.51899
-0.00775,9.51937
-0.00774,9.51937
-0.00773,9.51987
-0.00772,9.51974
-0.00771,9.52074
-0.0077,9.52087
-0.00769,9.52174
-0.00768,9.52137
-0.00767,9.52137
-0.00766,9.52174
-0.00765,9.52212
-0.00764,9.52237
-0.00763,9.52274
-0.00762,9.52324
-0.00761,9.52374
-0.0076,9.52312
-0.00759,9.52387
-0.00758,9.52462
-0.00757,9.52512
-0.00756,9.52524
-0.00755,9.52561
-0.00754,9.52586
-0.00753,9.52599
-0.00752,9.52574
-0.00751,9.52624
-0.0075,9.52749
-0.00749,9.52786
-0.00748,9.52711
-0.00747,9.52799
-0.00746,9.52799
-0.00745,9.52849
-0.00744,9.52874
-0.00743,9.52974
-0.00742,9.52974
-0.00741,9.53049
-0.0074,9.53011
-0.00739,9.53036
-0.00738,9.53124
-0.00737,9.53149
-0.00736,9.53161
-0.00735,9.53224
-0.00734,9.53249
-0.00733,9.53211
-0.00732,9.53286
-0.00731,9.53299
-0.0073,9.53374
-0.00729,9.53411
-0.00728,9.53436
-0.00727,9.53486
-0.00726,9.53499
-0.00725,9.53511
-0.00724,9.53573
-0.00723,9.53573
-0.00722,9.53623
-0.00721,9.53686
-0.0072,9.53698
-0.00719,9.53673
-0.00718,9.53773
-0.00717,9.53798
-0.00716,9.53873
-0.00715,9.53848
-0.00714,9.53936
-0.00713,9.53961
-0.00712,9.53936
-0.00711,9.53986
-0.0071,9.54061
-0.00709,9.54098
-0.00708,9.54123
-0.00707,9.54123
-0.00706,9.54211
-0.00705,9.54173
-0.00704,9.54223
-0.00703,9.54273
-0.00702,9.54323
-0.00701,9.54336
-0.007,9.54336
-0.00699,9.54373
-0.00698,9.54498
-0.00697,9.54486
-0.00696,9.54548
-0.00695,9.54598
-0.00694,9.54623
-0.00693,9.5461
-0.00692,9.54698
-0.00691,9.54723
-0.0069,9.5476
-0.00689,9.5481
-0.00688,9.54885
-0.00687,9.54873
-0.00686,9.5486
-0.00685,9.5496
-0.00684,9.54885
-0.00683,9.54973
-0.00682,9.54973
-0.00681,9.55048
-0.0068,9.5511
-0.00679,9.5511
-0.00678,9.55148
-0.00677,9.5516
-0.00676,9.55223
-0.00675,9.55235
-0.00674,9.5526
-0.00673,9.55323
-0.00672,9.55348
-0.00671,9.55423
-0.0067,9.55385
-0.00669,9.55423
-0.00668,9.55523
-0.00667,9.55585
-0.00666,9.55585
-0.00665,9.55622
-0.00664,9.55647
-0.00663,9.55647
-0.00662,9.55647
-0.00661,9.55735
-0.0066,9.5581
-0.00659,9.5586
-0.00658,9.55835
-0.00657,9.55922
-0.00656,9.55897
-0.00655,9.5596
-0.00654,9.5601
-0.00653,9.56047
-0.00652,9.56085
-0.00651,9.5606
-0.0065,9.56122
-0.00649,9.56197
-0.00648,9.56185
-0.00647,9.56297
-0.00646,9.5626
-0.00645,9.5631
-0.00644,9.56322
-0.00643,9.56385
-0.00642,9.56435
-0.00641,9.5651
-0.0064,9.56485
-0.00639,9.56535
-0.00638,9.56547
-0.00637,9.56597
-0.00636,9.56572
-0.00635,9.56597
-0.00634,9.56747
-0.00633,9.56722
-0.00632,9.56772
-0.00631,9.56797
-0.0063,9.56847
-0.00629,9.56897
-0.00628,9.56872
-0.00627,9.56947
-0.00626,9.56997
-0.00625,9.57022
-0.00624,9.57009
-0.00623,9.57034
-0.00622,9.57034
-0.00621,9.57172
-0.0062,9.57184
-0.00619,9.57234
-0.00618,9.57247
-0.00617,9.57322
-0.00616,9.57359
-0.00615,9.57372
-0.00614,9.57372
-0.00613,9.57434
-0.00612,9.57522
-0.00611,9.57534
-0.0061,9.57534
-0.00609,9.57572
-0.00608,9.57609
-0.00607,9.57684
-0.00606,9.57771
-0.00605,9.57796
-0.00604,9.57809
-0.00603,9.57821
-0.00602,9.57871
-0.00601,9.57921
-0.006,9.57984
-0.00599,9.58009
-0.00598,9.58046
-0.00597,9.58046
-0.00596,9.58084
-0.00595,9.58146
-0.00594,9.58196
-0.00593,9.58271
-0.00592,9.58271
-0.00591,9.58321
-0.0059,9.58359
-0.00589,9.58346
-0.00588,9.58434
-0.00587,9.58471
-0.00586,9.58521
-0.00585,9.58609
-0.00584,9.58634
-0.00583,9.58683
-0.00582,9.58683
-0.00581,9.58733
-0.0058,9.58808
-0.00579,9.58846
-0.00578,9.58921
-0.00577,9.58946
-0.00576,9.58983
-0.00575,9.58996
-0.00574,9.58983
-0.00573,9.59096
-0.00572,9.59183
-0.00571,9.59221
-0.0057,9.59208
-0.00569,9.59271
-0.00568,9.59296
-0.00567,9.59308
-0.00566,9.59371
-0.00565,9.59483
-0.00564,9.59521
-0.00563,9.59533
-0.00562,9.59558
-0.00561,9.59596
-0.0056,9.59671
-0.00559,9.5972
-0.00558,9.59783
-0.00557,9.59845
-0.00556,9.59858
-0.00555,9.59858
-0.00554,9.59958
-0.00553,9.59958
-0.00552,9.6007
-0.00551,9.60083
-0.0055,9.60145
-0.00549,9.60158
-0.00548,9.60195
-0.00547,9.60208
-0.00546,9.6032
-0.00545,9.60308
-0.00544,9.60383
-0.00543,9.60483
-0.00542,9.6047
-0.00541,9.60545
-0.0054,9.6057
-0.00539,9.6062
-0.00538,9.60708
-0.00537,9.60733
-0.00536,9.6077
-0.00535,9.60782
-0.00534,9.60807
-0.00533,9.6082
-0.00532,9.6092
-0.00531,9.6097
-0.0053,9.61045
-0.00529,9.6107
-0.00528,9.61132
-0.00527,9.61132
-0.00526,9.61132
-0.00525,9.61245
-0.00524,9.61295
-0.00523,9.61345
-0.00522,9.61357
-0.00521,9.61357
-0.0052,9.61445
-0.00519,9.61482
-0.00518,9.61545
-0.00517,9.61582
-0.00516,9.61645
-0.00515,9.6172
-0.00514,9.61769
-0.00513,9.61757
-0.00512,9.61819
-0.00511,9.61907
-0.0051,9.61944
-0.00509,9.62007
-0.00508,9.62007
-0.00507,9.62057
-0.00506,9.62094
-0.00505,9.62157
-0.00504,9.62219
-0.00503,9.62257
-0.00502,9.62307
-0.00501,9.62332
-0.005,9.62382
-0.00499,9.62432
-0.00498,9.62494
-0.00497,9.62557
-0.00496,9.62669
-0.00495,9.62644
-0.00494,9.62707
-0.00493,9.62782
-0.00492,9.62806
-0.00491,9.62869
-0.0049,9.62944
-0.00489,9.62981
-0.00488,9.62994
-0.00487,9.63019
-0.00486,9.63169
-0.00485,9.63131
-0.00484,9.63231
-0.00483,9.63319
-0.00482,9.63344
-0.00481,9.63419
-0.0048,9.63419
-0.00479,9.63531
-0.00478,9.63544
-0.00477,9.63581
-0.00476,9.63694
-0.00475,9.63731
-0.00474,9.63756
-0.00473,9.63819
-0.00472,9.63868
-0.00471,9.63906
-0.0047,9.63981
-0.00469,9.64018
-0.00468,9.64043
-0.00467,9.64181
-0.00466,9.64218
-0.00465,9.64218
-0.00464,9.64306
-0.00463,9.64368
-0.00462,9.64443
-0.00461,9.64531
-0.0046,9.64518
-0.00459,9.64556
-0.00458,9.64606
-0.00457,9.64706
-0.00456,9.64781
-0.00455,9.64831
-0.00454,9.64855
-0.00453,9.64868
-0.00452,9.65005
-0.00451,9.65005
-0.0045,9.6508
-0.00449,9.65155
-0.00448,9.6523
-0.00447,9.65243
-0.00446,9.65305
-0.00445,9.6533
-0.00444,9.6538
-0.00443,9.65455
-0.00442,9.65543
-0.00441,9.65605
-0.0044,9.65655
-0.00439,9.65655
-0.00438,9.6573
-0.00437,9.65768
-0.00436,9.6588
-0.00435,9.65942
-0.00434,9.65992
-0.00433,9.66055
-0.00432,9.66117
-0.00431,9.66117
-0.0043,9.6618
-0.00429,9.6628
-0.00428,9.6638
-0.00427,9.66442
-0.00426,9.6648
-0.00425,9.66555
-0.00424,9.66592
-0.00423,9.6668
-0.00422,9.6678
-0.00421,9.66842
-0.0042,9.66929
-0.00419,9.66992
-0.00418,9.67029
-0.00417,9.67142
-0.00416,9.67217
-0.00415,9.67217
-0.00414,9.67354
-0.00413,9.67429
-0.00412,9.67454
-0.00411,9.67492
-0.0041,9.67629
-0.00409,9.67617
-0.00408,9.67792
-0.00407,9.67854
-0.00406,9.67892
-0.00405,9.67979
-0.00404,9.68091
-0.00403,9.68104
-0.00402,9.68241
-0.00401,9.68254
-0.004,9.68329
-0.00399,9.68429
-0.00398,9.68491
-0.00397,9.68566
-0.00396,9.68666
-0.00395,9.68679
-0.00394,9.68816
-0.00393,9.68904
-0.00392,9.68929
-0.00391,9.69003
-0.0039,9.69053
-0.00389,9.69103
-0.00388,9.69191
-0.00387,9.69266
-0.00386,9.69341
-0.00385,9.69428
-0.00384,9.69503
-0.00383,9.69566
-0.00382,9.69653
-0.00381,9.69741
-0.0038,9.69816
-0.00379,9.69903
-0.00378,9.69953
-0.00377,9.70015
-0.00376,9.70078
-0.00375,9.7014
-0.00374,9.70253
-0.00373,9.7034
-0.00372,9.70403
-0.00371,9.7049
-0.0037,9.70553
-0.00369,9.70628
-0.00368,9.70665
-0.00367,9.70853
-0.00366,9.70928
-0.00365,9.70965
-0.00364,9.71065
-0.00363,9.7114
-0.00362,9.71227
-0.00361,9.71265
-0.0036,9.71377
-0.00359,9.7149
-0.00358,9.71552
-0.00357,9.71615
-0.00356,9.71702
-0.00355,9.71777
-0.00354,9.71877
-0.00353,9.71965
-0.00352,9.72077
-0.00351,9.72114
-0.0035,9.72202
-0.00349,9.72252
-0.00348,9.72427
-0.00347,9.72464
-0.00346,9.72552
-0.00345,9.72652
-0.00344,9.72752
-0.00343,9.72814
-0.00342,9.72839
-0.00341,9.72964
-0.0034,9.73076
-0.00339,9.73164
-0.00338,9.73289
-0.00337,9.73389
-0.00336,9.73426
-0.00335,9.73489
-0.00334,9.73601
-0.00333,9.73714
-0.00332,9.73839
-0.00331,9.73926
-0.0033,9.74051
-0.00329,9.74051
-0.00328,9.74163
-0.00327,9.74263
-0.00326,9.74413
-0.00325,9.74526
-0.00324,9.74588
-0.00323,9.74701
-0.00322,9.74776
-0.00321,9.74863
-0.0032,9.74901
-0.00319,9.75038
-0.00318,9.7515
-0.00317,9.75275
-0.00316,9.75338
-0.00315,9.75475
-0.00314,9.75525
-0.00313,9.75625
-0.00312,9.75788
-0.00311,9.75863
-0.0031,9.75963
-0.00309,9.76113
-0.00308,9.761
-0.00307,9.76225
-0.00306,9.76337
-0.00305,9.76487
-0.00304,9.76587
-0.00303,9.76712
-0.00302,9.76762
-0.00301,9.76887
-0.003,9.76975
-0.00299,9.77112
-0.00298,9.77187
-0.00297,9.77324
-0.00296,9.77399
-0.00295,9.77512
-0.00294,9.77599
-0.00293,9.77662
-0.00292,9.77837
-0.00291,9.77924
-0.0029,9.78112
-0.00289,9.78187
-0.00288,9.78236
-0.00287,9.78386
-0.00286,9.78461
-0.00285,9.78624
-0.00284,9.78786
-0.00283,9.78874
-0.00282,9.78924
-0.00281,9.79011
-0.0028,9.79149
-0.00279,9.79261
-0.00278,9.79386
-0.00277,9.79498
-0.00276,9.79611
-0.00275,9.79723
-0.00274,9.79848
-0.00273,9.79948
-0.00272,9.80061
-0.00271,9.80223
-0.0027,9.80348
-0.00269,9.80435
-0.00268,9.80548
-0.00267,9.80685
-0.00266,9.8081
-0.00265,9.80923
-0.00264,9.8106
-0.00263,9.81235
-0.00262,9.81347
-0.00261,9.8146
-0.0026,9.8146
-0.00259,9.81647
-0.00258,9.8186
-0.00257,9.8201
-0.00256,9.82135
-0.00255,9.82272
-0.00254,9.82422
-0.00253,9.82459
-0.00252,9.82597
-0.00251,9.82734
-0.0025,9.82934
-0.00249,9.83122
-0.00248,9.83159
-0.00247,9.83297
-0.00246,9.83434
-0.00245,9.83596
-0.00244,9.83746
-0.00243,9.83884
-0.00242,9.84121
-0.00241,9.84171
-0.0024,9.84371
-0.00239,9.84408
-0.00238,9.84583
-0.00237,9.84783
-0.00236,9.84908
-0.00235,9.85096
-0.00234,9.85296
-0.00233,9.85358
-0.00232,9.85533
-0.00231,9.85645
-0.0023,9.8587
-0.00229,9.86045
-0.00228,9.8622
-0.00227,9.86333
-0.00226,9.86482
-0.00225,9.8662
-0.00224,9.86732
-0.00223,9.86957
-0.00222,9.87132
-0.00221,9.8727
-0.0022,9.87357
-0.00219,9.87507
-0.00218,9.87644
-0.00217,9.87807
-0.00216,9.87907
-0.00215,9.88132
-0.00214,9.88282
-0.00213,9.88394
-0.00212,9.88494
-0.00211,9.88606
-0.0021,9.88806
-0.00209,9.88944
-0.00208,9.89156
-0.00207,9.89294
-0.00206,9.89481
-0.00205,9.89568
-0.00204,9.89743
-0.00203,9.89881
-0.00202,9.90068
-0.00201,9.90306
-0.002,9.90456
-0.00199,9.90568
-0.00198,9.90718
-0.00197,9.90868
-0.00196,9.91005
-0.00195,9.91155
-0.00194,9.91343
-0.00193,9.91505
-0.00192,9.91642
-0.00191,9.91742
-0.0019,9.91942
-0.00189,9.92105
-0.00188,9.92255
-0.00187,9.92517
-0.00186,9.92654
-0.00185,9.92817
-0.00184,9.92892
-0.00183,9.93029
-0.00182,9.93254
-0.00181,9.93492
-0.0018,9.93617
-0.00179,9.93804
-0.00178,9.93979
-0.00177,9.94129
-0.00176,9.94229
-0.00175,9.94466
-0.00174,9.94691
-0.00173,9.94841
-0.00172,9.95041
-0.00171,9.95178
-0.0017,9.95266
-0.00169,9.95503
-0.00168,9.9569
-0.00167,9.95903
-0.00166,9.96178
-0.00165,9.96303
-0.00164,9.96503
-0.00163,9.96678
-0.00162,9.96852
-0.00161,9.97052
-0.0016,9.9734
-0.00159,9.9754
-0.00158,9.9769
-0.00157,9.97927
-0.00156,9.98039
-0.00155,9.98202
-0.00154,9.98527
-0.00153,9.98752
-0.00152,9.99051
-0.00151,9.99176
-0.0015,9.99376
-0.00149,9.99514
-0.00148,9.99701
-0.00147,10
-0.00146,10.003
-0.00145,10.005
-0.00144,10.0078
-0.00143,10.0093
-0.00142,10.0113
-0.00141,10.0129
-0.0014,10.0164
-0.00139,10.0196
-0.00138,10.0225
-0.00137,10.0244
-0.00136,10.0262
-0.00135,10.0281
-0.00134,10.0309
-0.00133,10.0341
-0.00132,10.0377
-0.00131,10.0411
-0.0013,10.0432
-0.00129,10.0456
-0.00128,10.0481
-0.00127,10.0517
-0.00126,10.056
-0.00125,10.0596
-0.00124,10.0634
-0.00123,10.0669
-0.00122,10.0694
-0.00121,10.0725
-0.0012,10.0776
-0.00119,10.0832
-0.00118,10.0881
-0.00117,10.0927
-0.00116,10.0973
-0.00115,10.1022
-0.00114,10.1075
-0.00113,10.1153
-0.00112,10.1236
-0.00111,10.1334
-0.0011,10.1426
-0.00109,10.1526
-0.00108,10.1654
-0.00107,10.184
-0.00106,10.2077
-0.00105,10.2368
-0.00104,10.2679
-0.00103,10.3002
-0.00102,10.3357
-0.00101,10.3751
-0.001,10.4186
-0.00099,10.4653
-0.00098,10.5073
-0.00097,10.5394
-0.00096,10.5656
-0.00095,10.5857
-0.00094,10.5982
-0.00093,10.604
-0.00092,10.6067
-0.00091,10.6065
-0.0009,10.6061
-0.00089,10.6026
-0.00088,10.5963
-0.00087,10.5865
-0.00086,10.576
-0.00085,10.5677
-0.00084,10.5609
-0.00083,10.5549
-0.00082,10.5467
-0.00081,10.5377
-0.0008,10.5259
-0.00079,10.5148
-0.00078,10.5061
-0.00077,10.4995
-0.00076,10.4933
-0.00075,10.4861
-0.00074,10.476
-0.00073,10.4648
-0.00072,10.4544
-0.00071,10.4462
-0.0007,10.4398
-0.00069,10.4335
-0.00068,10.4262
-0.00067,10.4157
-0.00066,10.4046
-0.00065,10.3942
-0.00064,10.3866
-0.00063,10.3802
-0.00062,10.3742
-0.00061,10.3662
-0.0006,10.3553
-0.00059,10.3443
-0.00058,10.3351
-0.00057,10.3278
-0.00056,10.3215
-0.00055,10.3152
-0.00054,10.307
-0.00053,10.2964
-0.00052,10.286
-0.00051,10.276
-0.0005,10.2695
-0.00049,10.2629
-0.00048,10.2563
-0.00047,10.2473
-0.00046,10.2364
-0.00045,10.2241
-0.00044,10.2148
-0.00043,10.2072
-0.00042,10.2008
-0.00041,10.1932
-0.0004,10.1833
-0.00039,10.1713
-0.00038,10.1594
-0.00037,10.1506
-0.00036,10.1437
-0.00035,10.1374
-0.00034,10.1293
-0.00033,10.12
-0.00032,10.1083
-0.00031,10.0976
-0.0003,10.0886
-0.00029,10.0822
-0.00028,10.0753
-0.00027,10.0675
-0.00026,10.0571
-0.00025,10.0456
-0.00024,10.0342
-0.00023,10.0264
-0.00022,10.0194
-0.00021,10.013
-0.0002,10.0049
-0.00019,9.99389
-0.00018,9.98239
-0.00017,9.9724
-0.00016,9.96465
-0.00015,9.95803
-0.00014,9.95203
-0.00013,9.94304
-0.00012,9.93192
-0.00011,9.9213
-0.0001,9.91168
-9e-005,9.90468
-8e-005,9.89806
-7e-005,9.89144
-6e-005,9.88294
-5e-005,9.87182
-4e-005,9.85983
-3e-005,9.85021
-2e-005,9.84309
-1e-005,9.83596
4.644482e-015,9.82934
1e-005,9.81922
2e-005,9.80748
3e-005,9.79573
4e-005,9.78649
5e-005,9.77874
6e-005,9.77249
7e-005,9.765
8e-005,9.75475
9e-005,9.74238
0.0001,9.73126
0.00011,9.72277
0.00012,9.71565
0.00013,9.70815
0.00014,9.70053
0.00015,9.69053
0.00016,9.67779
0.00017,9.6673
0.00018,9.6588
0.00019,9.65255
0.0002,9.64606
0.00021,9.63781
0.00022,9.62669
0.00023,9.61545
0.00024,9.60508
0.00025,9.59758
0.00026,9.59133
0.00027,9.58396
0.00028,9.57497
0.00029,9.56397
0.0003,9.5521
0.00031,9.54286
0.00032,9.53486
0.00033,9.52924
0.00034,9.52174
0.00035,9.51287
0.00036,9.50138
0.00037,9.49001
0.00038,9.48114
0.00039,9.47401
0.0004,9.46827
0.00041,9.4609
0.00042,9.45203
0.00043,9.44078
0.00044,9.43029
0.00045,9.42192
0.00046,9.41529
0.00047,9.40905
0.00048,9.40205
0.00049,9.3923
0.0005,9.38131
0.00051,9.37106
0.00052,9.36307
0.00053,9.35607
